CARBAJAL,20676
VALADEZ,20648
OJEDA,20645
GODINEZ,20606
ARREOLA,20506
RODRIQUEZ,20470
CUELLAR,20451
AMADOR,20070
FONSECA,20062
PAGAN,19859
HIDALGO,19847
SOTELO,19824
VENEGAS,19798
ESCAMILLA,19763
BETANCOURT,19750
ZARATE,19581
YBARRA,19559
PATINO,19468
THOMAS,19206
ANDERSON,19139
LUJAN,18991
MARRERO,18846
POLANCO,18674
ESCALANTE,18613
OTERO,18609
MARROQUIN,18595
ARTEAGA,18556
TAYLOR,18480
OLIVAS,18439
VALDES,18390
LINARES,18351
ARRIAGA,18263
RENDON,18225
FELICIANO,18211
CASAS,18205
SEPULVEDA,18182
SORIANO,18118
GALVEZ,17988
LEDESMA,17953
BANUELOS,17915
BRITO,17810
JACKSON,17702
BARRIENTOS,17693
ZARAGOZA,17683
PRIETO,17586
ARANDA,17519
MONDRAGON,17458
VALLEJO,17437
COVARRUBIAS,17420
NAJERA,17414
MENA,17398
CHAVARRIA,17307
SAAVEDRA,17301
PULIDO,17199
MATOS,17162
BARRAZA,17141
ALARCON,17139
ARCE,17068
JAIMES,17016
CEJA,16960
MOORE,16950
ARGUETA,16866
NEGRON,16767
ORDONEZ,16691
GAMBOA,16584
CERDA,16554
THOMPSON,16550
VALENTIN,16479
SALCEDO,16432
HEREDIA,16424
CORNEJO,16405
ALCALA,16277
ALONZO,16239
MOYA,16137
MIRELES,16062
SALDIVAR,16037
CAVAZOS,16033
PIMENTEL,16014
LONGORIA,15970
ANGUIANO,15764
WHITE,15720
NEVAREZ,15687
CRESPO,15662
ZAMBRANO,15622
BALDERAS,15613
CAZARES,15582
RINCON,15555
ONTIVEROS,15438
ESPINAL,15368
ALANIZ,15325
TOLEDO,15272
CORRAL,15210
TORREZ,15183
DELOSSANTOS,15117
ROBLEDO,15116
MONTANEZ,15102
BUSTOS,15024
ADAME,14996
PALMA,14967
VALDIVIA,14962
ABREU,14935
HOLGUIN,14877
FRIAS,14843
ACUNA,14726
VIDAL,14689
HENRIQUEZ,14685
MONTERO,14661
CARRERA,14610
BUENO,14594
CEBALLOS,14586
BATISTA,14567
DELGADILLO,14554
ESPINO,14536
CLARK,14517
PANTOJA,14506
OLIVA,14418
NEGRETE,14371
NARANJO,14340
APONTE,14339
ELIZONDO,14309
CHAPA,14305
SOLORZANO,14297
AQUINO,14217
URBINA,14110
HARRIS,14108
GAYTAN,14107
RESENDIZ,14026
ALMANZA,13940
PUENTE,13939
TAMAYO,13912
ROBINSON,13828
LEWIS,13720
MONROY,13688
TEJEDA,13673
ARMENTA,13647
TEJADA,13562
PERALES,13557
FARIAS,13391
GIRON,13390
