DENNY,782
DEAN,775
LAWSON,774
CHASE,771
ARNOLD,764
DAVID,762
HOLT,762
MATTHEWS,762
LARSON,760
NORTON,758
PERSON,755
MAY,754
RIVERS,754
BLUE,752
BALDWIN,751
JACK,751
KIRK,751
HANSON,745
BOONE,742
COCHRAN,736
HOFFMAN,736
MCKINNEY,736
WOLF,735
GUTIERREZ,733
LOGAN,733
WALTERS,733
JUAN,732
FARMER,731
GOODMAN,731
MIKE,729
MORENO,729
BATES,727
MCCABE,724
CRAIG,722
WADE,718
ANDREW,716
ROBBINS,713
DOUGLAS,710
FRENCH,710
MAYNOR,709
MONTGOMERY,707
ALLISON,706
CROSS,706
JANIS,704
LEONARD,704
RIVERA,704
CARR,703
NEWMAN,703
BRADY,702
BURGESS,702
SALAZAR,702
MORAN,700
CROWE,698
DURAN,697
CALDWELL,695
FULLER,694
SHERMAN,691
WATTS,690
BELGARDE,689
BUSH,689
GREGORY,685
BEAVER,677
DAVIDSON,676
HANSEN,676
SNOW,675
PINTO,673
SINGER,666
BISHOP,665
BURKE,664
GARRETT,664
ARTHUR,663
BENSON,663
MILES,663
VAUGHN,660
STRONG,659
MORIN,657
CUNNINGHAM,651
TENORIO,651
SPEARS,650
SANDERSON,639
WESLEY,639
JOSE,636
RANDALL,635
HUBBARD,633
SOLOMON,633
REEVES,631
BURNETTE,630
SILVA,630
PELTIER,628
ENOS,627
PARRISH,627
PATRICK,627
SUMMERS,626
HENSON,624
NEAL,624
REID,624
SIMS,624
GOODWIN,623
GORMAN,623
UNDERWOOD,622
BARRETT,621
MOLINA,621
BLAKE,620
DENNIS,620
SUTTON,619
ADKINS,618
HOLIDAY,618
PRATT,617
RYAN,617
VASQUEZ,617
FLETCHER,615
HORN,615
BUCK,610
TERRY,609
MANNING,607
LINCOLN,606
SHELTON,606
REVELS,605
BRUCE,604
CODY,604
HOUSE,603
HARDIN,599
DALE,598
DEESE,598
GRAVES,598
TATE,597
MASSEY,595
PARKS,594
JENNINGS,592
BECK,591
CARLSON,591
ARVISO,590
FAIRBANKS,589
HORTON,588
NAKAI,588
HOLLAND,584
HENDRICKS,583
MENDOZA,583
PATTON,583
WATERS,577
MCDANIEL,568
BARKER,567
SMALL,567
CROW,566
HOULE,565
MEDINA,565
BURTON,564
POTTER,563
VANN,563
BACA,562
GOINS,562
RHODES,562
LUCAS,560
PACHECO,559
DANIEL,556
DIAZ,556
TANNER,556
TELLER,556
HOOD,552
CHAMBERS,551
ALBERT,549
RAMSEY,548
TOWNSEND,548
ORTEGA,547
HARMON,546
ISAAC,546
RIGGS,545
LUJAN,544
MCGEE,544
LESTER,542
PAGE,539
SIMON,539
CHANDLER,538
SHEPHERD,538
GOULD,537
HOWE,537
BOWEN,536
OWEN,536
BARNEY,535
MIGUEL,532
MELTON,531
YORK,531
DENNISON,530
MORALES,530
GRIFFITH,524
KEITH,524
RUIZ,524
BLAIR,523
MOSS,523
WILKINS,522
THORNTON,521
BOOTH,519
HICKMAN,519
CORNELIUS,518
DODSON,518
WHITEMAN,518
BEIL,517
MCBRIDE,511
MCMILLAN,511
WARNER,511
MORTON,509
MALONE,506
POWERS,506
BALLARD,505
POTTS,505
NEWTON,504
SAUNDERS,504
SWAN,504
HENSLEY,501
RAMOS,501
HAMPTON,500
HAWK,500
SCHMIDT,500
HAYNES,499
PRESTON,497
BREWINGTON,495
DILLON,495
EMERSON,494
PARFAIT,494
SHORT,494
MOODY,490
AMOS,489
DARDAR,489
TODD,488
RODGERS,487
WISE,487
BURRIS,484
FISH,484
NICHOLAS,483
ROCK,483
SHIELDS,483
DICKSON,480
HAMMOND,480
NAQUIN,478
ARAGON,475
DAWSON,474
FLEMING,472
NASH,470
TAFOYA,470
SPARKS,469
ERICKSON,468
FINLEY,467
BROCK,466
CASEY,466
MCKAY,464
BARR,459
CLAY,459
MCINTOSH,458
COLBERT,457
HAIL,457
BORDEAUX,456
BANKS,455
JIMENEZ,454
FLOYD,452
KELLER,452
SILAS,452
